company_id,company_title,company_url,company_video_url
C02014,Công ty Cổ phần Nghiên cứu ngành và Tư vấn Việt Nam - VIRAC,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-nghien-cuu-nganh-va-tu-van-viet-nam-virac.35A8B923.html,Unknown
C02015,Panilly eCommerce,https://careerbuilder.vn/vi/nha-tuyen-dung/panilly-ecommerce.35A8C16C.html,Unknown
C02016,"Viet Idea Food & Beverages Co., Ltd",https://careerbuilder.vn/vi/nha-tuyen-dung/viet-idea-food-beverages-co-ltd.35A6775D.html,https://www.youtube.com/watch?v=yz6o31J-eUk
C02017,Công Ty Cổ Phần Phân Phối Việt Nét,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-phan-phoi-viet-net.35A7588B.html,Unknown
C02018,SANAKY MIỀN BẮC,https://careerbuilder.vn/vi/nha-tuyen-dung/sanaky-mien-bac.35A8B638.html,https://www.youtube.com/watch?v=tLv2zrF35EM
C02019,CÔNG TY TNHH SX TM TÚI XÁCH - HỘP DA PHƯỚC HẢI,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-sx-tm-tui-xach-hop-da-phuoc-hai.35A7786E.html,https://www.youtube.com/watch?v=6BBBwdf0fM8
C02020,Công Ty CP Đầu Tư TM Thủy Sản (Incomfish),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-cp-dau-tu-tm-thuy-san-incomfish.35A7A54C.html,Unknown
C02021,"URC Ha Noi Co., Ltd.",https://careerbuilder.vn/vi/nha-tuyen-dung/urc-ha-noi-co-ltd.35A4FDA6.html,https://www.youtube.com/watch?v=9OCYvSEgQ8o
C02022,CÔNG TY CỔ PHẦN EUROWINDOW,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-eurowindow.35A8F920.html,https://www.youtube.com/watch?v=VsrkvOp2w7E
C02023,CÔNG TY TNHH XIN CHÀO BÁC SĨ,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-xin-chao-bac-si.35A82DFB.html,Unknown
C02024,CÔNG TY TNHH DIKSHA TECHNOLOGIES,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-diksha-technologies.35A95626.html,Unknown
C02025,Công ty Cổ phần Đầu tư Asia Dragon,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-asia-dragon.35A87C71.html,Unknown
C02026,New Toyo Pulppy Viet Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/new-toyo-pulppy-viet-nam.35A77F88.html,Unknown
C02027,Motives,https://careerbuilder.vn/vi/nha-tuyen-dung/motives.35A7A094.html,Unknown
